,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 19:00:00-05:00,nan,nan,nan
2025-10-19 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-01-29 19:00:00-05:00,2.06,2.09,1.31
2024-10-21 20:00:00-04:00,3.54,3.37,-4.84
2024-07-22 20:00:00-04:00,3.48,3.7,6.23
2024-04-22 20:00:00-04:00,2.21,2.17,-1.97
2024-01-24 19:00:00-05:00,1.8,1.81,0.61
2023-10-23 20:00:00-04:00,2.77,3.2,15.42
2023-07-24 20:00:00-04:00,2.69,3.29,22.1
2023-04-24 20:00:00-04:00,1.78,2.04,14.32
