,EPS Estimate,Reported EPS,Surprise(%)
2026-01-20 19:00:00-05:00,nan,nan,nan
2025-10-14 20:00:00-04:00,nan,nan,nan
2025-07-14 20:00:00-04:00,nan,nan,nan
2025-04-15 20:00:00-04:00,nan,nan,nan
2025-01-22 19:00:00-05:00,3.8,3.84,1.16
2024-10-16 20:00:00-04:00,9.66,8.37,-13.34
2024-07-16 20:00:00-04:00,10.01,10.12,1.11
2024-04-17 20:00:00-04:00,10.53,10.64,1.03
2024-01-23 19:00:00-05:00,5.64,5.62,-0.41
2023-10-17 20:00:00-04:00,8.44,8.99,6.52
2023-07-18 20:00:00-04:00,8.8,9.04,2.77
2023-04-18 20:00:00-04:00,9.26,9.46,2.14
