,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-28 20:00:00-04:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-04-30 20:00:00-04:00,nan,nan,nan
2025-02-02 19:00:00-05:00,2.4,2.62,9.03
2024-10-30 20:00:00-04:00,2.68,2.8,4.54
2024-08-05 20:00:00-04:00,2.88,3.02,4.9
2024-04-30 20:00:00-04:00,2.67,2.81,5.16
2024-02-04 19:00:00-05:00,2.12,2.32,9.46
2023-10-31 20:00:00-04:00,2.37,2.53,6.75
2023-07-31 20:00:00-04:00,2.47,2.67,8.19
2023-05-01 20:00:00-04:00,2.42,2.55,5.37
