,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-29 20:00:00-04:00,nan,nan,nan
2025-07-28 20:00:00-04:00,nan,nan,nan
2025-04-23 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,1.62,1.72,6.5
2024-10-30 20:00:00-04:00,1.5,1.57,4.39
2024-07-29 20:00:00-04:00,2.15,2.28,5.83
2024-04-24 20:00:00-04:00,1.88,2.07,10.4
2024-01-31 19:00:00-05:00,-0.11,0.03,127.48
2023-10-25 20:00:00-04:00,1.95,2.13,9.17
2023-07-31 20:00:00-04:00,-2.18,-2.06,5.39
2023-04-26 20:00:00-04:00,1.32,1.4,5.94
