,EPS Estimate,Reported EPS,Surprise(%)
2026-02-09 19:00:00-05:00,nan,nan,nan
2025-10-29 20:00:00-04:00,nan,nan,nan
2025-07-28 20:00:00-04:00,nan,nan,nan
2025-05-04 20:00:00-04:00,nan,nan,nan
2025-02-11 19:00:00-05:00,4.03,4.1,1.66
2024-10-31 20:00:00-04:00,2.68,2.93,9.37
2024-07-30 20:00:00-04:00,2.56,2.63,2.56
2024-05-06 20:00:00-04:00,2.1,2.21,5.41
2024-02-05 19:00:00-05:00,3.55,3.62,1.83
2023-11-06 19:00:00-05:00,2.55,2.84,11.39
2023-08-01 20:00:00-04:00,2.59,2.8,8.25
2023-05-08 20:00:00-04:00,2.61,2.49,-4.5
