,EPS Estimate,Reported EPS,Surprise(%)
2026-02-15 19:00:00-05:00,nan,nan,nan
2025-10-19 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-15 20:00:00-04:00,nan,nan,nan
2025-02-17 19:00:00-05:00,1.55,1.61,3.94
2024-10-21 20:00:00-04:00,2.42,1.88,-22.27
2024-07-22 20:00:00-04:00,2.59,2.44,-5.79
2024-04-17 20:00:00-04:00,2.16,2.22,2.7
2024-02-14 19:00:00-05:00,2.2,2.26,2.95
2023-10-18 20:00:00-04:00,2.4,2.49,3.87
2023-07-19 20:00:00-04:00,2.34,2.44,4.09
2023-04-19 20:00:00-04:00,2.03,2.14,5.66
