,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-10-13 20:00:00-04:00,nan,nan,nan
2025-07-14 20:00:00-04:00,nan,nan,nan
2025-04-14 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,2.1,2.12,1.05
2024-10-15 20:00:00-04:00,1.83,1.85,0.84
2024-07-16 20:00:00-04:00,1.73,1.82,5.44
2024-04-16 20:00:00-04:00,1.44,1.5,4.22
2024-02-06 19:00:00-05:00,1.74,1.81,3.88
2023-10-17 20:00:00-04:00,1.77,1.76,-0.75
2023-07-18 20:00:00-04:00,1.67,1.71,2.33
2023-04-18 20:00:00-04:00,1.37,1.43,4.65
