,EPS Estimate,Reported EPS,Surprise(%)
2025-11-09 19:00:00-05:00,nan,nan,nan
2025-07-27 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-19 19:00:00-05:00,-0.93,nan,nan
2024-11-10 19:00:00-05:00,1.59,1.66,4.12
2024-07-29 20:00:00-04:00,1.07,1.03,-3.91
2024-05-01 20:00:00-04:00,-0.19,-0.53,-172.93
2024-02-21 19:00:00-05:00,-1.04,-1.25,-20.43
2023-11-01 20:00:00-04:00,1.27,1.78,39.68
2023-07-26 20:00:00-04:00,0.63,1.02,63.18
2023-05-03 20:00:00-04:00,-0.42,-0.25,41.11
2023-02-22 19:00:00-05:00,-0.92,-0.87,5.04
