,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 19:00:00-05:00,nan,nan,nan
2025-10-14 20:00:00-04:00,nan,nan,nan
2025-07-15 20:00:00-04:00,nan,nan,nan
2025-04-15 20:00:00-04:00,nan,nan,nan
2025-01-29 19:00:00-05:00,1.76,1.87,6.49
2024-10-16 20:00:00-04:00,1.61,1.63,0.97
2024-07-17 20:00:00-04:00,2.4,2.41,0.43
2024-04-17 20:00:00-04:00,2.8,2.89,3.21
2024-01-24 19:00:00-05:00,1.63,1.68,3.16
2023-10-18 20:00:00-04:00,1.39,1.47,5.66
2023-07-19 20:00:00-04:00,2.12,2.2,3.97
2023-04-19 20:00:00-04:00,2.47,2.53,2.34
