,EPS Estimate,Reported EPS,Surprise(%)
2026-02-16 19:00:00-05:00,nan,nan,nan
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-07-28 20:00:00-04:00,nan,nan,nan
2025-04-28 20:00:00-04:00,nan,nan,nan
2025-02-18 19:00:00-05:00,1.12,1.2,7.24
2024-10-29 20:00:00-04:00,1.84,1.77,-3.75
2024-07-30 20:00:00-04:00,1.46,1.4,-3.78
2024-04-30 20:00:00-04:00,0.98,0.93,-4.89
2024-02-13 19:00:00-05:00,0.83,0.92,10.84
2023-10-31 20:00:00-04:00,1.65,1.7,2.76
2023-07-25 20:00:00-04:00,1.31,1.47,11.96
2023-04-25 20:00:00-04:00,0.92,0.91,-1.27
