,EPS Estimate,Reported EPS,Surprise(%)
2026-02-09 19:00:00-05:00,nan,nan,nan
2025-11-03 19:00:00-05:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-05-04 20:00:00-04:00,nan,nan,nan
2025-02-11 19:00:00-05:00,0.46,0.4,-12.66
2024-11-05 19:00:00-05:00,0.42,0.4,-4.1
2024-08-04 20:00:00-04:00,0.38,0.43,12.08
2024-05-05 20:00:00-04:00,0.48,0.59,21.7
2024-02-13 19:00:00-05:00,0.46,0.48,4.08
2023-10-31 20:00:00-04:00,0.41,0.48,17.41
2023-08-01 20:00:00-04:00,0.39,0.45,16.01
2023-05-02 20:00:00-04:00,0.46,0.76,65.61
