,EPS Estimate,Reported EPS,Surprise(%)
2026-02-10 19:00:00-05:00,nan,nan,nan
2025-11-03 19:00:00-05:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-12 19:00:00-05:00,0.55,0.5,-8.93
2024-11-05 19:00:00-05:00,0.48,0.44,-9.09
2024-07-31 20:00:00-04:00,0.44,0.42,-3.67
2024-05-01 20:00:00-04:00,0.42,0.43,2.87
2024-02-21 19:00:00-05:00,0.45,0.52,14.54
2023-11-01 20:00:00-04:00,0.44,0.45,1.69
2023-08-02 20:00:00-04:00,0.41,0.4,-1.23
2023-05-03 20:00:00-04:00,0.35,0.42,19.32
