,EPS Estimate,Reported EPS,Surprise(%)
2026-02-10 19:00:00-05:00,nan,nan,nan
2025-10-21 20:00:00-04:00,nan,nan,nan
2025-07-22 20:00:00-04:00,nan,nan,nan
2025-04-30 20:00:00-04:00,nan,nan,nan
2025-02-12 19:00:00-05:00,2.22,2.32,4.32
2024-10-23 20:00:00-04:00,1.06,1.2,13.11
2024-07-24 20:00:00-04:00,0.76,0.81,7.17
2024-05-02 20:00:00-04:00,0.68,0.78,14.13
2024-02-14 19:00:00-05:00,1.18,1.38,16.74
2023-10-26 20:00:00-04:00,0.67,0.72,7.42
2023-07-26 20:00:00-04:00,0.76,0.82,7.72
2023-04-26 20:00:00-04:00,0.86,0.92,7.26
