,EPS Estimate,Reported EPS,Surprise(%)
2026-02-09 19:00:00-05:00,nan,nan,nan
2025-10-20 20:00:00-04:00,nan,nan,nan
2025-07-21 20:00:00-04:00,nan,nan,nan
2025-04-21 20:00:00-04:00,nan,nan,nan
2025-02-11 19:00:00-05:00,2.43,2.43,-0.12
2024-10-22 20:00:00-04:00,2.43,2.52,3.51
2024-07-23 20:00:00-04:00,2.31,2.4,4.1
2024-04-23 20:00:00-04:00,2.04,2.2,8.1
2024-02-13 19:00:00-05:00,1.86,1.89,1.8
2023-10-31 20:00:00-04:00,1.99,2.14,7.78
2023-07-25 20:00:00-04:00,1.89,2.01,6.45
2023-04-25 20:00:00-04:00,1.69,1.76,4.0
