,EPS Estimate,Reported EPS,Surprise(%)
2026-01-25 19:00:00-05:00,nan,nan,nan
2025-10-13 20:00:00-04:00,nan,nan,nan
2025-07-14 20:00:00-04:00,nan,nan,nan
2025-04-21 20:00:00-04:00,nan,nan,nan
2025-01-27 19:00:00-05:00,1.93,1.91,-1.04
2024-10-15 20:00:00-04:00,1.79,1.94,8.22
2024-07-16 20:00:00-04:00,1.35,1.55,14.86
2024-04-23 20:00:00-04:00,1.35,3.14,132.35
2024-01-22 19:00:00-05:00,0.93,1.03,10.63
2023-10-23 20:00:00-04:00,1.43,1.48,3.53
2023-07-17 20:00:00-04:00,1.24,1.32,6.18
2023-04-18 20:00:00-04:00,1.46,1.35,-7.56
