,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 19:00:00-05:00,nan,nan,nan
2025-11-04 19:00:00-05:00,nan,nan,nan
2025-08-05 20:00:00-04:00,nan,nan,nan
2025-05-05 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,0.31,0.33,5.1
2024-11-06 19:00:00-05:00,0.16,0.21,29.83
2024-08-07 20:00:00-04:00,0.16,0.17,8.74
2024-05-07 20:00:00-04:00,0.1,0.11,6.54
2024-02-06 19:00:00-05:00,0.19,0.26,36.84
2023-11-08 19:00:00-05:00,0.1,0.16,66.32
2023-08-09 20:00:00-04:00,0.08,0.14,66.27
2023-05-10 20:00:00-04:00,0.05,0.09,80.0
