,EPS Estimate,Reported EPS,Surprise(%)
2026-01-21 19:00:00-05:00,nan,nan,nan
2025-10-20 20:00:00-04:00,nan,nan,nan
2025-07-21 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-01-23 19:00:00-05:00,0.53,0.53,0.95
2024-10-22 20:00:00-04:00,0.98,1.03,4.67
2024-07-23 20:00:00-04:00,0.98,0.96,-1.97
2024-04-22 20:00:00-04:00,0.78,0.91,17.09
2024-01-24 19:00:00-05:00,0.49,0.52,6.46
2023-10-23 20:00:00-04:00,0.87,0.94,7.85
2023-07-24 20:00:00-04:00,0.82,0.88,6.87
2023-04-24 20:00:00-04:00,0.72,0.84,16.67
