,EPS Estimate,Reported EPS,Surprise(%)
2025-02-12 19:00:00-05:00,0.73,0.75,2.6
2024-10-29 20:00:00-04:00,0.73,0.7,-3.45
2024-07-31 20:00:00-04:00,0.71,0.69,-2.42
2024-05-01 20:00:00-04:00,0.67,0.66,-2.04
2024-02-11 19:00:00-05:00,0.66,0.76,15.15
2023-11-01 20:00:00-04:00,0.67,0.67,-0.21
2023-08-01 20:00:00-04:00,0.66,0.72,9.37
2023-05-03 20:00:00-04:00,0.6,0.65,7.62
2023-02-07 19:00:00-05:00,0.63,1.4,123.64
2022-11-02 20:00:00-04:00,0.63,1.89,201.92
2022-08-03 20:00:00-04:00,0.6,0.75,24.48
2022-05-04 20:00:00-04:00,0.48,0.63,32.17
