,EPS Estimate,Reported EPS,Surprise(%)
2025-11-05 19:00:00-05:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-19 19:00:00-05:00,0.81,nan,nan
2024-11-07 19:00:00-05:00,0.78,0.8,2.96
2024-08-05 20:00:00-04:00,0.66,0.68,2.65
2024-05-01 20:00:00-04:00,0.61,0.65,7.04
2024-02-07 19:00:00-05:00,0.86,0.88,1.82
2023-11-01 20:00:00-04:00,0.67,0.68,1.84
2023-07-26 20:00:00-04:00,0.61,0.55,-9.54
2023-04-26 20:00:00-04:00,0.49,0.59,19.54
2023-02-08 19:00:00-05:00,0.94,0.88,-6.17
