,EPS Estimate,Reported EPS,Surprise(%)
2026-02-08 19:00:00-05:00,nan,nan,nan
2025-11-02 19:00:00-05:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-02-10 19:00:00-05:00,nan,nan,nan
2024-11-04 19:00:00-05:00,0.75,nan,nan
2024-08-05 20:00:00-04:00,8.07,6.25,-22.54
2024-04-29 20:00:00-04:00,5.78,6.65,14.99
2024-01-28 19:00:00-05:00,4.93,5.59,13.28
2023-10-31 20:00:00-04:00,3.06,3.43,12.23
2023-08-07 20:00:00-04:00,2.96,3.51,18.66
2023-05-01 20:00:00-04:00,1.71,1.63,-4.57
