,EPS Estimate,Reported EPS,Surprise(%)
2025-11-05 19:00:00-05:00,nan,nan,nan
2025-08-05 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-02-25 19:00:00-05:00,0.18,nan,nan
2024-11-07 19:00:00-05:00,0.24,0.49,107.06
2024-08-07 20:00:00-04:00,0.12,0.54,339.78
2024-04-28 20:00:00-04:00,0.36,0.62,73.51
2024-02-27 19:00:00-05:00,-0.01,0.04,573.37
2023-11-01 20:00:00-04:00,0.1,0.3,194.99
2023-08-06 20:00:00-04:00,nan,0.1,2205.26
2023-05-03 20:00:00-04:00,0.17,0.09,-46.92
2023-02-15 19:00:00-05:00,0.23,0.08,-65.94
