,EPS Estimate,Reported EPS,Surprise(%)
2026-02-10 19:00:00-05:00,nan,nan,nan
2025-11-11 19:00:00-05:00,nan,nan,nan
2025-08-12 20:00:00-04:00,nan,nan,nan
2025-05-13 20:00:00-04:00,nan,nan,nan
2025-02-12 19:00:00-05:00,2.29,2.38,4.16
2024-11-13 19:00:00-05:00,2.19,2.32,5.91
2024-08-14 20:00:00-04:00,2.02,2.12,4.76
2024-05-15 20:00:00-04:00,1.99,2.09,5.07
2024-02-14 19:00:00-05:00,1.91,2.13,11.77
2023-11-15 19:00:00-05:00,2.0,2.12,6.1
2023-08-16 20:00:00-04:00,1.74,1.9,9.18
2023-05-17 20:00:00-04:00,1.84,2.0,8.75
