,EPS Estimate,Reported EPS,Surprise(%)
2026-10-18 20:00:00-04:00,nan,nan,nan
2026-07-19 20:00:00-04:00,nan,nan,nan
2026-04-19 20:00:00-04:00,nan,nan,nan
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-19 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-01-27 19:00:00-05:00,1.38,1.54,11.84
2024-10-21 20:00:00-04:00,1.34,1.45,8.14
2024-07-24 20:00:00-04:00,1.3,1.41,8.86
2024-04-22 20:00:00-04:00,1.23,1.34,8.84
2024-01-22 19:00:00-05:00,1.24,1.29,3.7
