,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 19:00:00-05:00,nan,nan,nan
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-07-28 20:00:00-04:00,nan,nan,nan
2025-04-28 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,1.62,1.57,-3.09
2024-10-29 20:00:00-04:00,1.69,2.16,28.18
2024-07-30 20:00:00-04:00,1.6,1.83,14.45
2024-04-30 20:00:00-04:00,1.58,1.66,4.91
2024-01-30 19:00:00-05:00,1.45,1.25,-14.08
2023-10-31 20:00:00-04:00,1.49,1.84,23.31
2023-07-31 20:00:00-04:00,1.44,1.62,12.89
2023-04-25 20:00:00-04:00,1.4,1.55,10.9
