,EPS Estimate,Reported EPS,Surprise(%)
2026-01-28 19:00:00-05:00,nan,nan,nan
2025-11-02 19:00:00-05:00,nan,nan,nan
2025-07-23 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-01-30 19:00:00-05:00,0.53,0.59,11.74
2024-11-03 19:00:00-05:00,0.6,0.59,-2.26
2024-07-25 20:00:00-04:00,0.57,0.6,5.28
2024-04-28 20:00:00-04:00,0.57,0.56,-2.12
2024-01-28 19:00:00-05:00,0.57,0.65,13.13
2023-10-30 20:00:00-04:00,0.59,0.84,42.86
2023-07-27 20:00:00-04:00,0.6,0.63,4.44
2023-04-30 20:00:00-04:00,0.56,0.61,8.14
