,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 19:00:00-05:00,nan,nan,nan
2025-11-03 19:00:00-05:00,nan,nan,nan
2025-07-28 20:00:00-04:00,nan,nan,nan
2025-04-28 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,2.96,3.41,15.05
2024-11-05 19:00:00-05:00,2.56,2.69,5.1
2024-07-30 20:00:00-04:00,2.25,2.33,3.57
2024-04-30 20:00:00-04:00,2.32,2.44,5.11
2024-01-30 19:00:00-05:00,2.37,2.75,16.01
2023-10-31 20:00:00-04:00,1.91,2.02,5.97
2023-08-01 20:00:00-04:00,1.81,1.87,3.47
2023-05-02 20:00:00-04:00,2.15,2.15,0.07
