,EPS Estimate,Reported EPS,Surprise(%)
2026-01-26 19:00:00-05:00,nan,nan,nan
2025-10-20 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-22 20:00:00-04:00,nan,nan,nan
2025-01-28 19:00:00-05:00,0.76,0.73,-4.2
2024-10-22 20:00:00-04:00,0.58,0.72,23.24
2024-07-22 20:00:00-04:00,0.62,0.52,-16.62
2024-04-22 20:00:00-04:00,0.51,0.45,-12.04
2024-01-23 19:00:00-05:00,0.74,0.71,-4.39
2023-10-17 20:00:00-04:00,0.72,0.66,-8.25
2023-07-18 20:00:00-04:00,0.82,0.91,10.63
2023-04-18 20:00:00-04:00,0.85,0.85,-0.04
