,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-10-21 20:00:00-04:00,nan,nan,nan
2025-07-22 20:00:00-04:00,nan,nan,nan
2025-04-22 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,2.0,2.0,-0.15
2024-10-23 20:00:00-04:00,2.01,2.07,2.99
2024-07-24 20:00:00-04:00,1.93,2.01,3.98
2024-04-24 20:00:00-04:00,1.86,1.92,3.25
2024-02-07 19:00:00-05:00,1.86,1.92,3.09
2023-10-25 20:00:00-04:00,1.81,1.83,1.22
2023-07-26 20:00:00-04:00,1.75,1.79,2.08
2023-04-26 20:00:00-04:00,1.68,1.7,1.49
