,EPS Estimate,Reported EPS,Surprise(%)
2026-02-23 19:00:00-05:00,nan,nan,nan
2025-11-03 19:00:00-05:00,nan,nan,nan
2025-08-04 20:00:00-04:00,nan,nan,nan
2025-05-05 20:00:00-04:00,nan,nan,nan
2025-02-17 19:00:00-05:00,1.44,1.68,16.99
2024-11-04 19:00:00-05:00,1.35,1.63,20.79
2024-08-05 20:00:00-04:00,1.26,1.24,-1.7
2024-05-06 20:00:00-04:00,1.08,1.17,8.19
2024-02-19 19:00:00-05:00,1.23,1.09,-11.33
2023-11-06 19:00:00-05:00,1.28,1.24,-3.37
2023-08-07 20:00:00-04:00,1.38,1.3,-5.52
2023-05-01 20:00:00-04:00,1.33,1.45,8.66
