,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-11-02 19:00:00-05:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-05-04 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,0.27,0.2,-26.2
2024-11-04 19:00:00-05:00,0.43,0.46,6.95
2024-07-31 20:00:00-04:00,0.52,0.53,1.99
2024-05-05 20:00:00-04:00,0.57,0.57,-0.71
2024-01-31 19:00:00-05:00,1.04,1.08,4.0
2023-11-01 20:00:00-04:00,1.62,1.62,0.31
2023-08-02 20:00:00-04:00,1.64,1.64,-0.05
2023-05-03 20:00:00-04:00,1.62,1.64,1.1
