,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 19:00:00-05:00,nan,nan,nan
2025-10-28 20:00:00-04:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,2.44,2.44,-0.08
2024-10-22 20:00:00-04:00,2.31,2.35,1.73
2024-07-23 20:00:00-04:00,2.3,2.41,4.64
2024-04-23 20:00:00-04:00,1.97,2.14,8.83
2024-01-30 19:00:00-05:00,2.18,2.42,11.16
2023-10-24 20:00:00-04:00,2.26,2.14,-5.44
2023-07-25 20:00:00-04:00,2.03,2.22,9.36
2023-04-25 20:00:00-04:00,1.68,1.82,8.08
