,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-11-02 19:00:00-05:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-05-05 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,0.67,0.96,44.36
2024-11-03 19:00:00-05:00,1.11,1.45,30.33
2024-08-05 20:00:00-04:00,0.81,0.9,11.02
2024-05-07 20:00:00-04:00,0.96,1.09,13.64
2024-02-06 19:00:00-05:00,0.13,0.34,169.46
2023-11-01 20:00:00-04:00,1.02,1.09,7.36
2023-08-07 20:00:00-04:00,0.72,0.88,22.24
2023-05-08 20:00:00-04:00,0.87,0.94,7.6
