,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-26 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-02-02 19:00:00-05:00,3.14,3.18,1.34
2024-11-03 19:00:00-05:00,3.43,3.45,0.63
2024-07-21 20:00:00-04:00,3.21,3.2,-0.19
2024-04-28 20:00:00-04:00,3.16,3.24,2.53
2024-02-04 19:00:00-05:00,3.63,3.71,2.11
2023-11-05 19:00:00-05:00,3.59,3.7,3.03
2023-07-23 20:00:00-04:00,3.29,3.43,4.27
2023-04-30 20:00:00-04:00,3.02,3.19,5.75
