,EPS Estimate,Reported EPS,Surprise(%)
2026-01-25 19:00:00-05:00,nan,nan,nan
2025-10-26 20:00:00-04:00,nan,nan,nan
2025-07-27 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-01-27 19:00:00-05:00,0.93,0.93,0.43
2024-10-28 20:00:00-04:00,1.13,1.09,-3.25
2024-07-29 20:00:00-04:00,1.38,1.39,0.98
2024-04-29 20:00:00-04:00,0.95,0.96,1.12
2024-01-29 19:00:00-05:00,0.88,0.89,1.58
2023-10-30 20:00:00-04:00,1.04,1.07,3.1
2023-07-31 20:00:00-04:00,1.33,1.34,0.85
2023-05-01 20:00:00-04:00,0.92,0.9,-1.95
