,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 19:00:00-05:00,nan,nan,nan
2025-10-26 20:00:00-04:00,nan,nan,nan
2025-07-27 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,1.27,1.49,16.95
2024-10-28 20:00:00-04:00,1.05,1.22,16.64
2024-07-29 20:00:00-04:00,0.84,1.09,30.04
2024-05-01 20:00:00-04:00,0.54,0.56,3.12
2024-01-31 19:00:00-05:00,0.79,0.92,16.97
2023-10-26 20:00:00-04:00,0.83,1.05,26.23
2023-07-31 20:00:00-04:00,-0.37,-0.11,70.64
2023-05-03 20:00:00-04:00,-0.73,-0.41,44.17
