,EPS Estimate,Reported EPS,Surprise(%)
2025-11-23 19:00:00-05:00,nan,nan,nan
2025-08-26 20:00:00-04:00,nan,nan,nan
2025-05-27 20:00:00-04:00,nan,nan,nan
2025-02-26 19:00:00-05:00,nan,nan,nan
2024-11-25 19:00:00-05:00,2.06,2.15,4.38
2024-08-28 20:00:00-04:00,1.71,1.89,10.64
2024-05-29 20:00:00-04:00,1.26,1.27,1.03
2024-02-28 19:00:00-05:00,1.73,2.2,27.35
2023-11-29 19:00:00-05:00,1.47,1.88,28.23
2023-08-30 20:00:00-04:00,1.14,1.74,53.18
2023-05-31 20:00:00-04:00,0.86,1.31,52.97
2023-03-01 19:00:00-05:00,1.63,1.8,10.13
