,EPS Estimate,Reported EPS,Surprise(%)
2026-01-25 19:00:00-05:00,nan,nan,nan
2025-10-19 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-01-27 19:00:00-05:00,6.65,7.67,15.37
2024-10-21 20:00:00-04:00,6.5,6.8,4.6
2024-07-22 20:00:00-04:00,6.46,6.85,5.96
2024-04-22 20:00:00-04:00,5.82,6.39,9.75
2024-01-22 19:00:00-05:00,7.26,7.88,8.52
2023-10-16 20:00:00-04:00,6.67,6.73,0.91
2023-07-17 20:00:00-04:00,6.45,6.63,2.78
2023-04-17 20:00:00-04:00,6.06,6.61,9.14
